coupon_id	spu_code	coupon_title	plaza_id	plaza_name	coupon_type	sale_price	face_value	show_begin_time	show_end_time	coupon_channel	coupon_channel_id	coupon_status	c_title	c_subtitle	c_person_each_limit	c_person_daily_each_limit	c_use_period	c_use_rule	c_expired_after_hours	cs_stock_num	csr_store_id	store_name	business_name	business_id	now_date	city_id	city_name	op_time
62978	180110388	虾吃虾涮招牌锅底（中锅）	1102432	成都青羊万达广场	代金券	128.0	128.0	2018-12-31	2019-04-29	券列表	1010	已下架	虾吃虾涮招牌锅底（中锅）	鸳鸯虾  中锅128（1.5斤虾）	2	2	2	0	168	50	100008776	虾吃虾涮(青羊万达店)	汤锅	389	2019-03-06	510100	成都市	2019-03-07 10:27:53
62979	180110389	虾吃虾涮招牌锅底（大锅）	1102432	成都青羊万达广场	代金券	158.0	158.0	2018-12-31	2019-04-29	券列表	1010	已下架	虾吃虾涮招牌锅底（大锅）	鸳鸯虾  大锅158（2斤虾）	2	2	2	0	168	50	100008776	虾吃虾涮(青羊万达店)	汤锅	389	2019-03-06	510100	成都市	2019-03-07 10:27:53
62980	180110390	虾吃虾涮招牌锅底（大锅）	1102432	成都青羊万达广场	代金券	158.0	158.0	2018-12-31	2019-04-29	券列表	1010	已下架	虾吃虾涮招牌锅底（大锅）	翅中虾 大锅158（2斤虾）	2	2	2	0	168	50	100008776	虾吃虾涮(青羊万达店)	汤锅	389	2019-03-06	510100	成都市	2019-03-07 10:27:53
62981	180110391	虾吃虾涮白灼虾	1102432	成都青羊万达广场	代金券	3.0	3.0	2018-12-31	2019-04-29	券列表	1010	已下架	虾吃虾涮白灼虾	3元/只	2	2	2	0	168	550	100008776	虾吃虾涮(青羊万达店)	汤锅	389	2019-03-06	510100	成都市	2019-03-07 10:27:53
62981	180110391	虾吃虾涮白灼虾	1102432	成都青羊万达广场	代金券	3.0	3.0	2019-01-17	2019-04-27	风味限时抢	1018	已下架	虾吃虾涮白灼虾	3元/只	2	2	2	0	168	550	100008776	虾吃虾涮(青羊万达店)	汤锅	389	2019-03-06	510100	成都市	2019-03-07 10:27:53
62983	180110394	可可屋四件套（颜色可选）	1102432	成都青羊万达广场	代金券	398.0	596.0	2018-12-31	2019-04-29	券列表	1010	已下架	可可屋四件套（颜色可选）	百分之百纯棉原价596一套，现抢购价398两套	2	2	2	0	168	50	100008713	可可屋（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62986	180110397	【米莫的茶】牛油火龙果茶昔	1105341	成都龙泉驿万达广场	礼品券	18.8	28.0	2018-12-31	2019-06-30	限时抢购	1011	已上架	【米莫的茶】牛油火龙果茶昔	小程序专享	0	0	2	0	72	550	100009181	米莫的茶（龙泉驿万达店）	果汁	272	2019-03-06	510100	成都市	2019-03-07 10:27:53
62986	180110397	【米莫的茶】牛油火龙果茶昔	1105341	成都龙泉驿万达广场	礼品券	18.8	28.0	2018-12-31	2019-06-30	券列表	1010	已上架	【米莫的茶】牛油火龙果茶昔	小程序专享	0	0	2	0	72	550	100009181	米莫的茶（龙泉驿万达店）	果汁	272	2019-03-06	510100	成都市	2019-03-07 10:27:53
62987	180110398	可可屋四件套（颜色可选）	1102432	成都青羊万达广场	代金券	379.0	1398.0	2018-12-31	2019-04-29	券列表	1010	已下架	可可屋四件套（颜色可选）	北欧暖绒四件套原价1398，现价2.7折379	2	2	2	0	168	50	100008713	可可屋（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62989	180110400	荣泰天语者按摩椅	1102432	成都青羊万达广场	代金券	10999.0	19800.0	2018-12-31	2019-04-29	券列表	1010	已下架	荣泰天语者按摩椅	原价19800元，现价10999元	2	2	2	0	168	10	100007290	荣泰（青羊万达店）	按摩器械	98	2019-03-06	510100	成都市	2019-03-07 10:27:53
62991	180110402	荣泰按摩椅生活三原色	1102432	成都青羊万达广场	代金券	24120.0	26800.0	2018-12-31	2019-04-29	券列表	1010	已下架	荣泰按摩椅生活三原色	原价26800元，现价24120元	2	2	2	0	168	10	100007290	荣泰（青羊万达店）	按摩器械	98	2019-03-06	510100	成都市	2019-03-07 10:27:53
62992	180110403	荣泰按摩椅	1102432	成都青羊万达广场	代金券	17800.0	19800.0	2018-12-31	2019-04-29	券列表	1010	已下架	荣泰按摩椅	原价19800元，现价17800元	2	2	2	0	168	10	100007290	荣泰（青羊万达店）	按摩器械	98	2019-03-06	510100	成都市	2019-03-07 10:27:53
62993	180110404	花生壳卫衣	1102432	成都青羊万达广场	代金券	50.0	128.0	2018-12-31	2019-04-29	券列表	1010	已下架	花生壳卫衣	原价128 现价50	2	2	2	0	168	10	100003771	花生壳（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62994	180110405	花生壳毛衣	1102432	成都青羊万达广场	代金券	79.0	185.0	2018-12-31	2019-04-29	券列表	1010	已下架	花生壳毛衣	原价185 现价79	2	2	2	0	168	10	100003771	花生壳（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62995	180110406	【大玩家】超值游戏币5枚	1000384	南昌红谷滩万达广场	代金券	1.0	5.0	2018-12-31	2020-01-31	券列表	1010	已上架	【大玩家】超值游戏币5枚	每天限量兑 l 超值特价 l 过期自动退	1	1	2	0	24	1100	100010090	大玩家（南昌红谷滩万达店）	电玩	377	2019-03-06	360100	南昌市	2019-03-07 10:27:53
62996	180110407	花生壳上衣	1102432	成都青羊万达广场	代金券	59.0	142.0	2018-12-31	2019-04-29	券列表	1010	已下架	花生壳上衣	原价142 现价 59	2	2	2	0	168	10	100003771	花生壳（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62997	180110408	花生壳毛衣	1102432	成都青羊万达广场	代金券	79.0	185.0	2018-12-31	2019-04-29	券列表	1010	已下架	花生壳毛衣	原价185 现价 79	2	2	2	0	168	10	100003771	花生壳（青羊万达店）	少淑女	382	2019-03-06	510100	成都市	2019-03-07 10:27:53
62998	180110409	【大玩家】游戏币80枚	1000384	南昌红谷滩万达广场	代金券	75.0	80.0	2019-01-02	2020-02-29	券列表	1010	已上架	【大玩家】游戏币80枚	超值特价 l 过期自动退	0	12	2	0	24	1000	100010090	大玩家（南昌红谷滩万达店）	电玩	377	2019-03-06	360100	南昌市	2019-03-07 10:27:53
62999	180110410	优贝康好礼赠送	1102432	成都青羊万达广场	代金券	780.0	1500.0	2018-12-31	2019-04-29	券列表	1010	已上架	优贝康好礼赠送	780元送10张（价值（150元）敷贴	2	2	2	0	168	30	100003340	优贝康（青羊万达店）	养生保健	545	2019-03-06	510100	成都市	2019-03-07 10:27:53
63000	180110411	优贝康好礼赠送	1102432	成都青羊万达广场	代金券	400.0	400.0	2018-12-31	2019-04-29	券列表	1010	已上架	优贝康好礼赠送	400元送20张（价值300元）敷贴	2	2	2	0	168	30	100003340	优贝康（青羊万达店）	养生保健	545	2019-03-06	510100	成都市	2019-03-07 10:27:53
63002	180110413	梵妳卡波内衣一套（颜色可选）	1102432	成都青羊万达广场	代金券	230.0	230.0	2018-12-31	2019-04-29	券列表	1010	已下架	梵妳卡波内衣一套（颜色可选）		2	2	2	0	168	30	100002203	梵妳卡波（青羊万达店）	淑女	397	2019-03-06	510100	成都市	2019-03-07 10:27:53
63005	180110416	梵妳卡波内衣两套（颜色可选）	1102432	成都青羊万达广场	代金券	403.0	403.0	2018-12-31	2019-04-29	券列表	1010	已上架	梵妳卡波内衣两套（颜色可选）		2	2	2	0	168	30	100002203	梵妳卡波（青羊万达店）	淑女	397	2019-03-06	510100	成都市	2019-03-07 10:27:53
63008	180110419	梵妳卡波内衣	1102432	成都青羊万达广场	代金券	298.0	338.0	2018-12-31	2019-04-29	券列表	1010	已下架	梵妳卡波内衣	原价338 折后298	2	2	2	0	168	30	100002203	梵妳卡波（青羊万达店）	淑女	397	2019-03-06	510100	成都市	2019-03-07 10:27:53
63010	180110421	【饰机坊】数据线一根	1000563	重庆万州万达广场	代金券	10.0	15.0	2018-12-31	2019-12-31	券列表	1010	已上架	【饰机坊】数据线一根	（苹果、安卓、Type-C)三种可选	0	0	2	0	72	20	100008068	饰机坊（万州万达店）	数码单品	392	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63011	180110423	【帝娜朵拉】奶茶	1000563	重庆万州万达广场	代金券	6.0	10.0	2018-12-31	2019-12-31	券列表	1010	已上架	【帝娜朵拉】奶茶	奶茶3选1	0	0	2	0	72	60	100005558	帝娜朵拉（万州万达店）	冰淇淋	416	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63013	180110425	【婴知爱】乐可芬进口饮品	1000563	重庆万州万达广场	代金券	6.9	12.0	2018-12-31	2019-12-31	券列表	1010	已下架	【婴知爱】乐可芬进口饮品	小程序专享特惠~~	0	5	2	0	72	100	100008357	婴知爱（万州万达店）	孕婴童用品	406	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63015	180110427	碰碰凉爱琴海买一送一	1100698	牡丹江万达广场	礼品券	12.0	24.0	2018-12-31	2019-03-25	券列表	1010	已上架	碰碰凉爱琴海买一送一		1	1	1	0	0	200	100004685	碰碰凉（牡丹江万达店）	冰淇淋	416	2019-03-06	231000	牡丹江市	2019-03-07 10:27:53
63015	180110427	碰碰凉爱琴海买一送一	1100698	牡丹江万达广场	礼品券	12.0	24.0	2018-12-31	2019-03-25	限时抢购	1011	已上架	碰碰凉爱琴海买一送一		1	1	1	0	0	200	100004685	碰碰凉（牡丹江万达店）	冰淇淋	416	2019-03-06	231000	牡丹江市	2019-03-07 10:27:53
63016	180110428	【米莫的茶】霸气橙子	1105341	成都龙泉驿万达广场	礼品券	16.8	22.0	2018-12-31	2019-06-30	限时抢购	1011	已上架	【米莫的茶】霸气橙子	小程序专享	0	0	2	0	72	550	100009181	米莫的茶（龙泉驿万达店）	果汁	272	2019-03-06	510100	成都市	2019-03-07 10:27:53
63016	180110428	【米莫的茶】霸气橙子	1105341	成都龙泉驿万达广场	礼品券	16.8	22.0	2018-12-31	2019-06-30	券列表	1010	已上架	【米莫的茶】霸气橙子	小程序专享	0	0	2	0	72	550	100009181	米莫的茶（龙泉驿万达店）	果汁	272	2019-03-06	510100	成都市	2019-03-07 10:27:53
63017	180110429	【vvhedy】秋衣（上衣）一件	1000563	重庆万州万达广场	代金券	25.0	100.0	2018-12-31	2019-12-31	券列表	1010	已上架	【vvhedy】秋衣（上衣）一件	小程序专属价	0	0	2	0	72	5	100005589	Vvhedy（万州万达店）	国内休闲	325	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63018	180110430	【咖啡之翼】咖喱鸡套饭	1000563	重庆万州万达广场	代金券	12.0	28.0	2018-12-31	2019-12-31	券列表	1010	已下架	【咖啡之翼】咖喱鸡套饭	小程序专属特惠商品	0	0	2	0	72	110	100003604	咖啡之翼（万州万达店）	时尚轻餐	334	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63019	180110431	【春天加】雅韵诗卸妆水旅行套装	1000563	重庆万州万达广场	代金券	9.9	39.9	2018-12-31	2019-12-31	券列表	1010	已上架	【春天加】雅韵诗卸妆水旅行套装	小程序专属活动	0	0	2	0	72	10	100004696	春天加（万州万达店）	化妆品集合店	412	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63020	180110432	【韩悦】黑椒肥牛拌饭+柠檬风味汁	1000563	重庆万州万达广场	代金券	28.0	50.0	2018-12-31	2019-12-31	券列表	1010	已上架	【韩悦】黑椒肥牛拌饭+柠檬风味汁	小程序专享价！	0	0	2	0	72	20	100006265	韩悦烤肉（万州万达店）	铁板烧	408	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63021	180110433	【源味】担担面+银耳羹	1000563	重庆万州万达广场	代金券	12.0	14.0	2018-12-31	2019-12-31	券列表	1010	已下架	【源味】担担面+银耳羹	吃货必抢，手慢无~~	0	0	2	0	72	55	100004048	源味肥肠粉（万州万达店）	川菜	407	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63022	180110434	【咖啡之翼】泰式红茶	1000563	重庆万州万达广场	代金券	11.0	24.0	2018-12-31	2019-12-31	券列表	1010	已下架	【咖啡之翼】泰式红茶	小程序专属特惠商品	0	0	2	0	72	110	100003604	咖啡之翼（万州万达店）	时尚轻餐	334	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63023	180110435	【帝娜朵拉】现磨咖啡+蛋糕	1000563	重庆万州万达广场	代金券	30.0	43.0	2018-12-31	2019-12-31	券列表	1010	已上架	【帝娜朵拉】现磨咖啡+蛋糕	小程序专享福利~~	0	0	2	0	72	60	100005558	帝娜朵拉（万州万达店）	冰淇淋	416	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63024	180110436	【鹿熙创客】购买乐高产品9折券	1000563	重庆万州万达广场	代金券	6.6	30.0	2018-12-31	2019-12-31	券列表	1010	已上架	【鹿熙创客】购买乐高产品9折券	小程序专享福利	1	1	2	0	360	100	100012923	鹿熙创客（万州万达店）	儿童艺术培训	208	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63025	180110437	【韩悦】传统拌饭+乌梅汁	1000563	重庆万州万达广场	代金券	20.0	35.0	2018-12-31	2019-12-31	券列表	1010	已上架	【韩悦】传统拌饭+乌梅汁	小程序专享价！	0	0	2	0	72	20	100006265	韩悦烤肉（万州万达店）	铁板烧	408	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63026	180110438	【OMI】30元代金券	1000563	重庆万州万达广场	代金券	1.0	30.0	2018-12-31	2019-12-31	券列表	1010	已上架	【OMI】30元代金券	无门槛代金券，不可叠加使用。	1	1	2	0	72	60	100008926	OMI（万州万达店）	背包手袋	92	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63028	180110440	碰碰凉梅子绿买一送一	1100698	牡丹江万达广场	礼品券	12.0	24.0	2018-12-31	2019-03-25	券列表	1010	已上架	碰碰凉梅子绿买一送一		1	1	1	0	0	210	100004685	碰碰凉（牡丹江万达店）	冰淇淋	416	2019-03-06	231000	牡丹江市	2019-03-07 10:27:53
63028	180110440	碰碰凉梅子绿买一送一	1100698	牡丹江万达广场	礼品券	12.0	24.0	2018-12-31	2019-03-25	限时抢购	1011	已上架	碰碰凉梅子绿买一送一		1	1	1	0	0	210	100004685	碰碰凉（牡丹江万达店）	冰淇淋	416	2019-03-06	231000	牡丹江市	2019-03-07 10:27:53
63029	180110441	【自然醒】女士船袜（两双装）	1000563	重庆万州万达广场	代金券	9.9	15.0	2018-12-31	2019-12-31	券列表	1010	已下架	【自然醒】女士船袜（两双装）	小程序专属特惠商品	0	0	2	0	72	10	100005574	自然醒（万州万达店）	家居家饰	436	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63030	180110442	【米米鸡】4人套餐	1000563	重庆万州万达广场	代金券	159.0	318.0	2018-12-31	2019-12-31	券列表	1010	已上架	【米米鸡】4人套餐	小程序专享特惠	0	0	2	0	72	20	100009763	米米鸡（万州万达店）	韩式简餐	329	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63031	180110443	【源味】经典冒菜套餐	1000563	重庆万州万达广场	代金券	18.0	20.0	2018-12-31	2019-12-31	券列表	1010	已下架	【源味】经典冒菜套餐	吃货必抢，手慢无~~	0	0	2	0	72	55	100004048	源味肥肠粉（万州万达店）	川菜	407	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63032	180110444	【韩悦】水果沙拉+泡菜汤+米饭	1000563	重庆万州万达广场	代金券	30.0	57.0	2018-12-31	2019-12-31	券列表	1010	已上架	【韩悦】水果沙拉+泡菜汤+米饭	小程序专享价！	0	0	2	0	72	20	100006265	韩悦烤肉（万州万达店）	铁板烧	408	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63033	180110445	【林小窝】燕窝粥	1000563	重庆万州万达广场	代金券	318.0	398.0	2018-12-31	2019-12-31	券列表	1010	已下架	【林小窝】燕窝粥	小程序专享价！	1	1	2	0	72	5	100010828	林小窝（万州万达店）	滋补保健	375	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63034	180110446	【POS机】小票纸5卷装	1000563	重庆万州万达广场	代金券	5.0	10.0	2019-01-08	2019-12-31	限时抢购	1011	已上架	【POS机】小票纸5卷装	购买后请至四楼商管信息部核销领取	0	0	2	0	72	600	100001903	万州万达广场服务台	其他	544	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63034	180110446	【POS机】小票纸5卷装	1000563	重庆万州万达广场	代金券	5.0	10.0	2018-12-31	2019-12-31	券列表	1010	已上架	【POS机】小票纸5卷装	购买后请至四楼商管信息部核销领取	0	0	2	0	72	600	100001903	万州万达广场服务台	其他	544	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63036	180110448	【POS机】小票纸50卷装	1000563	重庆万州万达广场	代金券	50.0	100.0	2019-01-08	2019-12-31	限时抢购	1011	已上架	【POS机】小票纸50卷装	购买后请至四楼商管信息部核销领取	0	0	2	0	72	600	100001903	万州万达广场服务台	其他	544	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63036	180110448	【POS机】小票纸50卷装	1000563	重庆万州万达广场	代金券	50.0	100.0	2018-12-31	2019-12-31	券列表	1010	已上架	【POS机】小票纸50卷装	购买后请至四楼商管信息部核销领取	0	0	2	0	72	600	100001903	万州万达广场服务台	其他	544	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63037	180110449	【米米鸡】2人套餐	1000563	重庆万州万达广场	代金券	119.0	238.0	2018-12-31	2019-12-31	券列表	1010	已上架	【米米鸡】2人套餐	小程序专享特惠	0	0	2	0	72	20	100009763	米米鸡（万州万达店）	韩式简餐	329	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63038	180110450	【皇后印象】网红趴趴狗	1000563	重庆万州万达广场	代金券	18.8	22.8	2018-12-31	2019-12-31	券列表	1010	已上架	【皇后印象】网红趴趴狗	超级福利，手慢无~	0	0	2	0	72	50	100008117	皇后印象（万州万达店）	甜品	390	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63039	180110451	【林小窝】即食燕窝	1000563	重庆万州万达广场	代金券	68.0	92.0	2018-12-31	2019-12-31	券列表	1010	已下架	【林小窝】即食燕窝	小程序专享价！	1	1	2	0	72	10	100010828	林小窝（万州万达店）	滋补保健	375	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63040	180110452	【咖啡之翼】秘制小卤肉饭	1000563	重庆万州万达广场	代金券	15.0	28.0	2018-12-31	2019-12-31	券列表	1010	已下架	【咖啡之翼】秘制小卤肉饭	小程序专属特惠商品	0	0	2	0	72	110	100003604	咖啡之翼（万州万达店）	时尚轻餐	334	2019-03-06	500100	重庆市	2019-03-07 10:27:53
63041	180110453	【北疆饭店】2人套餐B	1000563	重庆万州万达广场	代金券	88.0	117.0	2018-12-31	2019-12-31	券列表	1010	已下架	【北疆饭店】2人套餐B	大盘鸡，豆角炒茄子，羊肉串两串，紫薯薏仁椰汁/小扎	0	5	2	0	72	100	100009724	北疆饭店（万州万达店）	新疆菜	280	2019-03-06	500100	重庆市	2019-03-07 10:27:53
